n,factorization,omega,f,minimizers,above_sqrt,at_sqrt,equals_n_over_largest_prime
3397,43*79,2,43,79 158 237 316 395 474 553 632 711 790 869 948 1027 1106 1185 1264 1343 1422 1501 1580 1659,False,False,True
3398,2*1699,2,2,1699,False,False,True
3399,3*11*103,3,11,309 927,False,False,False
3400,2^3*5^2*17,3,25,1088,False,False,False
3401,19*179,2,19,179 358 537 716 895 1074 1253 1432 1611,False,False,True
3402,2*3^5*7,3,14,243 486 729 972 1215,False,False,False
3403,41*83,2,41,83 166 249 332 415 498 581 664 747 830 913 996 1079 1162 1245 1328 1411 1494 1577 1660,False,False,True
3404,2^2*23*37,3,4,1702,False,False,False
3405,3*5*227,3,15,227 454 681 908 1135 1362 1589,False,False,True
3406,2*13*131,3,13,262,False,False,False
3408,2^4*3*71,3,24,1136,False,False,False
3409,7*487,2,7,487 974 1461,False,False,True
3410,2*5*11*31,4,22,155,False,False,False
3411,3^2*379,2,9,379 758 1137 1516,False,False,True
3412,2^2*853,2,4,853 1706,False,False,True
3414,2*3*569,3,6,569 1138 1707,False,False,True
3415,5*683,2,5,683 1366,False,False,True
3416,2^3*7*61,3,8,427 854,False,False,False
3417,3*17*67,3,51,67 134 201 268 335 402 469 536 603 670 737 804 871 938 1005 1072 1139 1206 1273 1340 1407 1474 1541 1608 1675,False,False,True
3418,2*1709,2,2,1709,False,False,True
3419,13*263,2,13,263 526 789 1052 1315 1578,False,False,True
3420,2^2*3^2*5*19,4,45,76,False,False,False
3421,11*311,2,11,311 622 933 1244 1555,False,False,True
3422,2*29*59,3,2,1711,False,False,False
3423,3*7*163,3,7,489,False,False,False
3424,2^5*107,2,8,856 1284,False,False,False
3425,5^2*137,2,25,137 274 411 548 685 822 959 1096 1233 1370 1507 1644,False,False,True
3426,2*3*571,3,6,571 1142 1713,False,False,True
3427,23*149,2,23,149 298 447 596 745 894 1043 1192 1341 1490 1639,False,False,True
3428,2^2*857,2,4,857 1714,False,False,True
3429,3^3*127,2,9,1143,False,False,False
3430,2*5*7^3,3,10,343 686 1029,False,False,False
3431,47*73,2,47,73 146 219 292 365 438 511 584 657 730 803 876 949 1022 1095 1168 1241 1314 1387 1460 1533 1606 1679,False,False,True
3432,2^3*3*11*13,4,39,264,False,False,False
3434,2*17*101,3,34,101 202 303 404 505 606 707 808 909 1010 1111 1212 1313 1414 1515 1616 1717,False,False,True
3435,3*5*229,3,15,229 458 687 916 1145 1374 1603,False,False,True
3436,2^2*859,2,4,859 1718,False,False,True
3437,7*491,2,7,491 982 1473,False,False,True
3438,2*3^2*191,3,18,191 382 573 764 955 1146 1337 1528 1719,False,False,True
3439,19*181,2,19,181 362 543 724 905 1086 1267 1448 1629,False,False,True
3440,2^4*5*43,3,5,1376,False,False,False
3441,3*31*37,3,37,279,False,False,False
3442,2*1721,2,2,1721,False,False,True
3443,11*313,2,11,313 626 939 1252 1565,False,False,True
3444,2^2*3*7*41,4,42,82,False,False,False
3445,5*13*53,3,13,265,False,False,False
3446,2*1723,2,2,1723,False,False,True
3447,3^2*383,2,9,383 766 1149 1532,False,False,True
3448,2^3*431,2,8,431 862 1293 1724,False,False,True
3450,2*3*5^2*23,4,50,759 1242,False,False,False
3451,7*17*29,3,29,357,False,False,False
3452,2^2*863,2,4,863 1726,False,False,True
3453,3*1151,2,3,1151,False,False,True
3454,2*11*157,3,2,1727,False,False,False
3455,5*691,2,5,691 1382,False,False,True
3456,2^7*3^3,2,9,1152,False,False,False
3458,2*7*13*19,4,14,741 1235,False,False,False
3459,3*1153,2,3,1153,False,False,True
3460,2^2*5*173,3,20,173 346 519 692 865 1038 1211 1384 1557 1730,False,False,True
3462,2*3*577,3,3,1154,False,False,False
3464,2^3*433,2,8,433 866 1299 1732,False,False,True
3465,3^2*5*7*11,4,35,297 495 792,False,False,False
3466,2*1733,2,2,1733,False,False,True
3468,2^2*3*17^2,3,3,1156,False,False,False
3470,2*5*347,3,10,347 694 1041 1388 1735,False,False,True
3471,3*13*89,3,39,89 178 267 356 445 534 623 712 801 890 979 1068 1157 1246 1335 1424 1513 1602 1691,False,False,True
3472,2^4*7*31,3,112,31 62 93 124 155 186 217 248 279 310 341 372 403 434 465 496 527 558 589 961 992 1023 1054 1085 1116 1147 1178 1209 1240 1271 1302 1333 1364 1395 1426 1457 1488 1519 1550,True,False,True
3473,23*151,2,23,151 302 453 604 755 906 1057 1208 1359 1510 1661,False,False,True
3474,2*3^2*193,3,6,1737,False,False,False
3475,5^2*139,2,25,139 278 417 556 695 834 973 1112 1251 1390 1529 1668,False,False,True
3476,2^2*11*79,3,4,1738,False,False,False
3477,3*19*61,3,3,1159,False,False,False
3478,2*37*47,3,47,148,False,False,False
3479,7^2*71,2,49,71 142 213 284 355 426 497 568 639 710 781 852 923 994 1065 1136 1207 1278 1349 1420 1491 1562 1633 1704,False,False,True
3480,2^3*3*5*29,4,87,280,True,False,False
3481,59^2,1,59,59 118 177 236 295 354 413 472 531 590 649 708 767 826 885 944 1003 1062 1121 1180 1239 1298 1357 1416 1475 1534 1593 1652 1711,False,True,True
3482,2*1741,2,2,1741,False,False,True
3483,3^4*43,2,9,774 1161,False,False,False
3484,2^2*13*67,3,4,871,False,False,False
3485,5*17*41,3,85,41 82 123 1681 1722,True,False,True
3486,2*3*7*83,4,21,1162,False,False,False
3487,11*317,2,11,317 634 951 1268 1585,False,False,True
3488,2^5*109,2,8,1308,False,False,False
3489,3*1163,2,3,1163,False,False,True
3490,2*5*349,3,10,349 698 1047 1396 1745,False,False,True
3492,2^2*3^2*97,3,9,388,False,False,False
3493,7*499,2,7,499 998 1497,False,False,True
3494,2*1747,2,2,1747,False,False,True
3495,3*5*233,3,15,233 466 699 932 1165 1398 1631,False,False,True
3496,2^3*19*23,3,8,1311,False,False,False
3497,13*269,2,13,269 538 807 1076 1345 1614,False,False,True
3498,2*3*11*53,4,6,583,False,False,False
3500,2^2*5^3*7,3,20,350,False,False,False
3501,3^2*389,2,9,389 778 1167 1556,False,False,True
3502,2*17*103,3,2,1751,False,False,False
3503,31*113,2,31,113 226 339 452 565 678 791 904 1017 1130 1243 1356 1469 1582 1695,False,False,True
3504,2^4*3*73,3,3,1168,False,False,False
3505,5*701,2,5,701 1402,False,False,True
3506,2*1753,2,2,1753,False,False,True
3507,3*7*167,3,7,501,False,False,False
3508,2^2*877,2,4,877 1754,False,False,True
3509,11^2*29,2,29,121 242 363 484 605 726 847 1331 1452 1573 1694,False,False,False
3510,2*3^3*5*13,4,10,351 1053,False,False,False
3512,2^3*439,2,8,439 878 1317 1756,False,False,True
3513,3*1171,2,3,1171,False,False,True
3514,2*7*251,3,14,251 502 753 1004 1255 1506 1757,False,False,True
3515,5*19*37,3,37,380,False,False,False
3516,2^2*3*293,3,3,1172,False,False,False
3518,2*1759,2,2,1759,False,False,True
3519,3^2*17*23,3,9,1173,False,False,False
3520,2^6*5*11,3,55,64 128 192 256 320 384 448 1024 1088 1152 1216 1280 1344 1408 1472,False,False,False
3521,7*503,2,7,503 1006 1509,False,False,True
3522,2*3*587,3,6,587 1174 1761,False,False,True
3523,13*271,2,13,271 542 813 1084 1355 1626,False,False,True
3524,2^2*881,2,4,881 1762,False,False,True
3525,3*5^2*47,3,25,282 846 987,False,False,False
3526,2*41*43,3,41,258,False,False,False
3528,2^3*3^2*7^2,3,9,392,False,False,False
3530,2*5*353,3,10,353 706 1059 1412 1765,False,False,True
3531,3*11*107,3,33,107 214 321 428 535 642 749 856 963 1070 1177 1284 1391 1498 1605 1712,False,False,True
3532,2^2*883,2,4,883 1766,False,False,True
3534,2*3*19*31,4,6,589 1178,False,False,False
3535,5*7*101,3,35,101 202 303 404 505 606 707 808 909 1010 1111 1212 1313 1414 1515 1616 1717,False,False,True
3536,2^4*13*17,3,16,884,False,False,False
3537,3^3*131,2,9,1179,False,False,False
3538,2*29*61,3,2,1769,False,False,False
3540,2^2*3*5*59,4,60,59,True,False,True
3542,2*7*11*23,4,14,253 759,False,False,False
3543,3*1181,2,3,1181,False,False,True
3544,2^3*443,2,8,443 886 1329 1772,False,False,True
3545,5*709,2,5,709 1418,False,False,True
3546,2*3^2*197,3,9,394,False,False,False
3548,2^2*887,2,4,887 1774,False,False,True
3549,3*7*13^2,3,13,1092,False,False,False
3550,2*5^2*71,3,25,142 284 1420,False,False,False
3551,53*67,2,53,67 134 201 268 335 402 469 536 603 670 737 804 871 938 1005 1072 1139 1206 1273 1340 1407 1474 1541 1608 1675 1742,False,False,True
3552,2^5*3*37,3,12,592 1480,False,False,False
3553,11*17*19,3,11,646,False,False,False
3554,2*1777,2,2,1777,False,False,True
3555,3^2*5*79,3,45,79 158 237 316 395 474 553 632 711 790 869 948 1027 1106 1185 1264 1343 1422 1501 1580 1659 1738,False,False,True
3556,2^2*7*127,3,28,127 254 381 508 635 762 889 1016 1143 1270 1397 1524 1651 1778,False,False,True
3558,2*3*593,3,3,1186,False,False,False
3560,2^3*5*89,3,10,356 712 1424,False,False,False
3561,3*1187,2,3,1187,False,False,True
3562,2*13*137,3,13,1096,False,False,False
3563,7*509,2,7,509 1018 1527,False,False,True
3564,2^2*3^4*11,3,4,891,False,False,False
3565,5*23*31,3,5,1426,False,False,False
3566,2*1783,2,2,1783,False,False,True
3567,3*29*41,3,87,41 82 123 164 205 1681 1722 1763,True,False,True
3568,2^4*223,2,16,223 446 669 892 1115 1338 1561 1784,False,False,True
3569,43*83,2,43,83 166 249 332 415 498 581 664 747 830 913 996 1079 1162 1245 1328 1411 1494 1577 1660 1743,False,False,True
3570,2*3*5*7*17,5,30,357,False,False,False
3572,2^2*19*47,3,4,893,False,False,False
3573,3^2*397,2,9,397 794 1191 1588,False,False,True
3574,2*1787,2,2,1787,False,False,True
3575,5^2*11*13,3,13,275,False,False,False
3576,2^3*3*149,3,3,1192,False,False,False
3577,7^2*73,2,49,73 146 219 292 365 438 511 584 657 730 803 876 949 1022 1095 1168 1241 1314 1387 1460 1533 1606 1679 1752,False,False,True
3578,2*1789,2,2,1789,False,False,True
3579,3*1193,2,3,1193,False,False,True
3580,2^2*5*179,3,5,1432,False,False,False
3582,2*3^2*199,3,6,1791,False,False,False
3584,2^9*7,2,7,512 1024 1536,False,False,False
3585,3*5*239,3,15,239 478 717 956 1195 1434 1673,False,False,True
3586,2*11*163,3,22,163 326 489 652 815 978 1141 1304 1467 1630 1793,False,False,True
3587,17*211,2,17,211 422 633 844 1055 1266 1477 1688,False,False,True
3588,2^2*3*13*23,4,12,1196,False,False,False
3589,37*97,2,37,97 194 291 388 485 582 679 776 873 970 1067 1164 1261 1358 1455 1552 1649 1746,False,False,True
3590,2*5*359,3,10,359 718 1077 1436 1795,False,False,True
3591,3^3*7*19,3,7,513,False,False,False
3592,2^3*449,2,8,449 898 1347 1796,False,False,True
3594,2*3*599,3,6,599 1198 1797,False,False,True
3595,5*719,2,5,719 1438,False,False,True
3596,2^2*29*31,3,116,31 62 93 124 155 186 217 248 279 310 341 372 403 434 465 496 527 558 589 620 651 682 713 961 992 1023 1054 1085 1116 1147 1178 1209 1240 1271 1302 1333 1364 1395 1426 1457 1488 1519 1550 1581 1612 1643 1674,True,False,True
3597,3*11*109,3,11,327 654,False,False,False
3598,2*7*257,3,7,514 1028 1542,False,False,False
3599,59*61,2,59,61 122 183 244 305 366 427 488 549 610 671 732 793 854 915 976 1037 1098 1159 1220 1281 1342 1403 1464 1525 1586 1647 1708 1769,False,False,True
3600,2^4*3^2*5^2,3,36,400,False,False,False
3601,13*277,2,13,277 554 831 1108 1385 1662,False,False,True
3602,2*1801,2,2,1801,False,False,True
3603,3*1201,2,3,1201,False,False,True
3604,2^2*17*53,3,34,530,False,False,False
3605,5*7*103,3,35,103 206 309 412 515 618 721 824 927 1030 1133 1236 1339 1442 1545 1648 1751,False,False,True
3606,2*3*601,3,6,601 1202 1803,False,False,True
3608,2^3*11*41,3,41,528,False,False,False
3609,3^2*401,2,9,401 802 1203 1604,False,False,True
3610,2*5*19^2,3,10,361 722 1083 1444 1805,False,False,False
3611,23*157,2,23,157 314 471 628 785 942 1099 1256 1413 1570 1727,False,False,True
3612,2^2*3*7*43,4,7,516,False,False,False
3614,2*13*139,3,26,139 278 417 556 695 834 973 1112 1251 1390 1529 1668 1807,False,False,True
3615,3*5*241,3,15,241 482 723 964 1205 1446 1687,False,False,True
3616,2^5*113,2,16,1808,False,False,False
3618,2*3^3*67,3,6,603 1809,False,False,False
3619,7*11*47,3,7,517,False,False,False
3620,2^2*5*181,3,20,181 362 543 724 905 1086 1267 1448 1629 1810,False,False,True
3621,3*17*71,3,3,1207,False,False,False
3622,2*1811,2,2,1811,False,False,True
3624,2^3*3*151,3,24,151 302 453 604 755 906 1057 1208 1359 1510 1661 1812,False,False,True
3625,5^3*29,2,25,145,False,False,False
3626,2*7^2*37,3,14,518 777 1813,False,False,False
3627,3^2*13*31,3,9,403 1209,False,False,False
3628,2^2*907,2,4,907 1814,False,False,True
3629,19*191,2,19,191 382 573 764 955 1146 1337 1528 1719,False,False,True
3630,2*3*5*11^2,4,10,363,False,False,False
3632,2^4*227,2,16,227 454 681 908 1135 1362 1589 1816,False,False,True
3633,3*7*173,3,7,519 1038,False,False,False
3634,2*23*79,3,2,1817,False,False,False
3635,5*727,2,5,727 1454,False,False,True
3636,2^2*3^2*101,3,4,909,False,False,False
3638,2*17*107,3,2,1819,False,False,False
3639,3*1213,2,3,1213,False,False,True
3640,2^3*5*7*13,4,20,546,False,False,False
3641,11*331,2,11,331 662 993 1324 1655,False,False,True
3642,2*3*607,3,6,607 1214 1821,False,False,True
3644,2^2*911,2,4,911 1822,False,False,True
3645,3^6*5,2,5,729 1458,False,False,False
3646,2*1823,2,2,1823,False,False,True
3647,7*521,2,7,521 1042 1563,False,False,True
3648,2^6*3*19,3,48,1824,False,False,False
3649,41*89,2,41,89 178 267 356 445 534 623 712 801 890 979 1068 1157 1246 1335 1424 1513 1602 1691 1780,False,False,True
3650,2*5^2*73,3,50,73 146 219 292 365 438 511 584 657 730 803 876 949 1022 1095 1168 1241 1314 1387 1460 1533 1606 1679 1752 1825,False,False,True
3651,3*1217,2,3,1217,False,False,True
3652,2^2*11*83,3,4,1826,False,False,False
3653,13*281,2,13,281 562 843 1124 1405 1686,False,False,True
3654,2*3^2*7*29,4,18,203,False,False,False
3655,5*17*43,3,5,731 1462,False,False,False
3656,2^3*457,2,8,457 914 1371 1828,False,False,True
3657,3*23*53,3,69,53 106 159 212 265 318 371 424 477 530 583 636 689 742 795 848,True,False,True
3658,2*31*59,3,62,59 118 177,True,False,True
3660,2^2*3*5*61,4,20,732 1464,False,False,False
3661,7*523,2,7,523 1046 1569,False,False,True
3662,2*1831,2,2,1831,False,False,True
3663,3^2*11*37,3,99,37 74 111 148 185 222 259 296 333 370 407 444 481 518 555 592 629 666 703 740 777 814 851 888 925 1369 1406 1443 1480 1517 1554 1591 1628 1665 1702 1739 1776 1813,True,False,True
3664,2^4*229,2,16,229 458 687 916 1145 1374 1603 1832,False,False,True
3665,5*733,2,5,733 1466,False,False,True
3666,2*3*13*47,4,6,611 1222,False,False,False
3667,19*193,2,19,193 386 579 772 965 1158 1351 1544 1737,False,False,True
3668,2^2*7*131,3,4,917,False,False,False
3669,3*1223,2,3,1223,False,False,True
3670,2*5*367,3,10,367 734 1101 1468 1835,False,False,True
3672,2^3*3^3*17,3,36,1224,False,False,False
3674,2*11*167,3,2,1837,False,False,False
3675,3*5^2*7^2,3,21,175 525,False,False,False
3676,2^2*919,2,4,919 1838,False,False,True
3678,2*3*613,3,6,613 1226 1839,False,False,True
3679,13*283,2,13,283 566 849 1132 1415 1698,False,False,True
3680,2^5*5*23,3,10,1104,False,False,False
3681,3^2*409,2,9,409 818 1227 1636,False,False,True
3682,2*7*263,3,14,263 526 789 1052 1315 1578 1841,False,False,True
3683,29*127,2,29,127 254 381 508 635 762 889 1016 1143 1270 1397 1524 1651 1778,False,False,True
3684,2^2*3*307,3,12,307 614 921 1228 1535 1842,False,False,True
3685,5*11*67,3,5,737 1474,False,False,False
3686,2*19*97,3,2,1843,False,False,False
3687,3*1229,2,3,1229,False,False,True
3688,2^3*461,2,8,461 922 1383 1844,False,False,True
3689,7*17*31,3,7,1054 1581,False,False,False
3690,2*3^2*5*41,4,90,41 82 123 164 205 246 287 328 1681 1722 1763 1804 1845,True,False,True
3692,2^2*13*71,3,4,923,False,False,False
3693,3*1231,2,3,1231,False,False,True
3694,2*1847,2,2,1847,False,False,True
3695,5*739,2,5,739 1478,False,False,True
3696,2^4*3*7*11,4,21,528 1584,False,False,False
3698,2*43^2,2,2,1849,False,False,False
3699,3^3*137,2,9,1233,False,False,False
3700,2^2*5^2*37,3,20,185 555 925,False,False,False
3702,2*3*617,3,6,617 1234 1851,False,False,True
3703,7*23^2,2,7,529 1058 1587,False,False,False
3704,2^3*463,2,8,463 926 1389 1852,False,False,True
3705,3*5*13*19,4,15,741 1482,False,False,False
3706,2*17*109,3,2,1853,False,False,False
3707,11*337,2,11,337 674 1011 1348 1685,False,False,True
3708,2^2*3^2*103,3,9,1648,False,False,False
3710,2*5*7*53,4,7,530,False,False,False
3711,3*1237,2,3,1237,False,False,True
3712,2^7*29,2,16,1856,False,False,False
3713,47*79,2,47,79 158 237 316 395 474 553 632 711 790 869 948 1027 1106 1185 1264 1343 1422 1501 1580 1659 1738 1817,False,False,True
3714,2*3*619,3,6,619 1238 1857,False,False,True
3715,5*743,2,5,743 1486,False,False,True
3716,2^2*929,2,4,929 1858,False,False,True
3717,3^2*7*59,3,59,63 756,False,False,False
3718,2*11*13^2,3,22,169 338 507 676 845 1014 1183 1352 1521,False,False,False
3720,2^3*3*5*31,4,24,155 310 465,False,False,False
3721,61^2,1,61,61 122 183 244 305 366 427 488 549 610 671 732 793 854 915 976 1037 1098 1159 1220 1281 1342 1403 1464 1525 1586 1647 1708 1769 1830,False,True,True
3722,2*1861,2,2,1861,False,False,True
3723,3*17*73,3,3,1241,False,False,False
3724,2^2*7^2*19,3,28,399 798 1197 1862,False,False,False
3725,5^2*149,2,25,149 298 447 596 745 894 1043 1192 1341 1490 1639 1788,False,False,True
3726,2*3^4*23,3,46,81 729 810 1458 1539,False,False,False
3728,2^4*233,2,16,233 466 699 932 1165 1398 1631 1864,False,False,True
3729,3*11*113,3,33,113 226 339 452 565 678 791 904 1017 1130 1243 1356 1469 1582 1695 1808,False,False,True
3730,2*5*373,3,10,373 746 1119 1492 1865,False,False,True
3731,7*13*41,3,41,1183,False,False,False
3732,2^2*3*311,3,12,311 622 933 1244 1555 1866,False,False,True
3734,2*1867,2,2,1867,False,False,True
3735,3^2*5*83,3,15,1494,False,False,False
3736,2^3*467,2,8,467 934 1401 1868,False,False,True
3737,37*101,2,37,101 202 303 404 505 606 707 808 909 1010 1111 1212 1313 1414 1515 1616 1717 1818,False,False,True
3738,2*3*7*89,4,42,89 178 267 356 445 534 623 712 801 890 979 1068 1157 1246 1335 1424 1513 1602 1691 1780 1869,False,False,True
3740,2^2*5*11*17,4,20,187 374 561 748 935 1496 1683 1870,False,False,False
3741,3*29*43,3,43,87,False,False,False
3742,2*1871,2,2,1871,False,False,True
3743,19*197,2,19,197 394 591 788 985 1182 1379 1576 1773,False,False,True
3744,2^5*3^2*13,3,18,1040,False,False,False
3745,5*7*107,3,5,749,False,False,False
3746,2*1873,2,2,1873,False,False,True
3747,3*1249,2,3,1249,False,False,True
3748,2^2*937,2,4,937 1874,False,False,True
3749,23*163,2,23,163 326 489 652 815 978 1141 1304 1467 1630 1793,False,False,True
3750,2*3*5^4,3,6,625,False,False,False
3751,11^2*31,2,11,341 682 1023 1364 1705,False,False,False
3752,2^3*7*67,3,8,469 938,False,False,False
3753,3^3*139,2,9,834,False,False,False
3754,2*1877,2,2,1877,False,False,True
3755,5*751,2,5,751 1502,False,False,True
3756,2^2*3*313,3,12,313 626 939 1252 1565 1878,False,False,True
3757,13*17^2,2,13,289 578 867 1156 1445 1734,False,False,False
3758,2*1879,2,2,1879,False,False,True
3759,3*7*179,3,3,1253,False,False,False
3760,2^4*5*47,3,20,1128,False,False,False
3762,2*3^2*11*19,4,18,1463,False,False,False
3763,53*71,2,53,71 142 213 284 355 426 497 568 639 710 781 852 923 994 1065 1136 1207 1278 1349 1420 1491 1562 1633 1704 1775 1846,False,False,True
3764,2^2*941,2,4,941 1882,False,False,True
3765,3*5*251,3,15,251 502 753 1004 1255 1506 1757,False,False,True
3766,2*7*269,3,7,1076,False,False,False
3768,2^3*3*157,3,12,628 1570,False,False,False
3770,2*5*13*29,4,10,377,False,False,False
3771,3^2*419,2,9,419 838 1257 1676,False,False,True
3772,2^2*23*41,3,23,164,False,False,False
3773,7^3*11,2,11,343 686 1029 1372,False,False,False
3774,2*3*17*37,4,34,111 777,False,False,False
3775,5^2*151,2,25,151 302 453 604 755 906 1057 1208 1359 1510 1661 1812,False,False,True
3776,2^6*59,2,59,64 128 192 512 576 640 704 1024 1088 1152 1216 1536 1600 1664 1728,False,False,False
3777,3*1259,2,3,1259,False,False,True
3778,2*1889,2,2,1889,False,False,True
3780,2^2*3^3*5*7,4,140,27 54 81 108 135 729 756 783 810 837 864 1458 1485 1512 1539 1566 1593,True,False,False
3781,19*199,2,19,199 398 597 796 995 1194 1393 1592 1791,False,False,True
3782,2*31*61,3,62,61,True,False,True
3783,3*13*97,3,39,97 194 291 388 485 582 679 776 873 970 1067 1164 1261 1358 1455 1552 1649 1746 1843,False,False,True
3784,2^3*11*43,3,86,132 264,True,False,False
3785,5*757,2,5,757 1514,False,False,True
3786,2*3*631,3,6,631 1262 1893,False,False,True
3787,7*541,2,7,541 1082 1623,False,False,True
3788,2^2*947,2,4,947 1894,False,False,True
3789,3^2*421,2,9,421 842 1263 1684,False,False,True
