class	a0	a1	a2	a5	a3	a4	coefficient
cycle	1	6	6	0	1	0	120
cycle	5	1	7	0	1	0	-380
cycle	4	2	7	0	1	0	-190
cycle	3	3	7	0	1	0	-240
cycle	2	4	7	0	1	0	-200
cycle	1	5	7	0	1	0	-140
cycle	4	1	8	0	1	0	-200
cycle	2	3	8	0	1	0	-100
cycle	1	4	8	0	1	0	-80
cycle	3	1	9	0	1	0	-100
cycle	2	1	10	0	1	0	-30
cycle	1	2	10	0	1	0	-30
cycle	12	0	0	0	2	0	-30
cycle	9	3	0	0	2	0	-180
cycle	8	4	0	0	2	0	-210
cycle	7	5	0	0	2	0	-300
cycle	6	6	0	0	2	0	-480
cycle	5	7	0	0	2	0	-300
cycle	4	8	0	0	2	0	-210
cycle	3	9	0	0	2	0	-180
cycle	0	12	0	0	2	0	-30
cycle	9	2	1	0	2	0	50
cycle	8	3	1	0	2	0	-30
cycle	7	4	1	0	2	0	-10
cycle	6	5	1	0	2	0	-90
cycle	5	6	1	0	2	0	-370
cycle	4	7	1	0	2	0	-210
cycle	3	8	1	0	2	0	-150
cycle	2	9	1	0	2	0	-150
cycle	9	1	2	0	2	0	50
cycle	8	2	2	0	2	0	-125
cycle	7	3	2	0	2	0	-220
cycle	6	4	2	0	2	0	95
cycle	5	5	2	0	2	0	-320
cycle	4	6	2	0	2	0	-610
cycle	3	7	2	0	2	0	-60
cycle	2	8	2	0	2	0	-75
cycle	1	9	2	0	2	0	-150
cycle	0	10	2	0	2	0	15
cycle	9	0	3	0	2	0	-180
cycle	8	1	3	0	2	0	-30
cycle	7	2	3	0	2	0	-220
cycle	6	3	3	0	2	0	-1570
cycle	5	4	3	0	2	0	-810
cycle	4	5	3	0	2	0	-1050
cycle	3	6	3	0	2	0	-1510
cycle	2	7	3	0	2	0	-140
cycle	1	8	3	0	2	0	-90
cycle	0	9	3	0	2	0	-180
cycle	8	0	4	0	2	0	-210
cycle	7	1	4	0	2	0	-10
cycle	6	2	4	0	2	0	95
cycle	5	3	4	0	2	0	-810
cycle	4	4	4	0	2	0	205
cycle	3	5	4	0	2	0	250
cycle	2	6	4	0	2	0	-430
cycle	1	7	4	0	2	0	80
cycle	0	8	4	0	2	0	40
cycle	7	0	5	0	2	0	-300
cycle	6	1	5	0	2	0	-90
cycle	5	2	5	0	2	0	-320
cycle	4	3	5	0	2	0	-1050
cycle	3	4	5	0	2	0	250
cycle	2	5	5	0	2	0	-190
cycle	1	6	5	0	2	0	-340
cycle	0	7	5	0	2	0	70
cycle	6	0	6	0	2	0	-480
cycle	5	1	6	0	2	0	-370
cycle	4	2	6	0	2	0	-610
cycle	3	3	6	0	2	0	-1510
cycle	2	4	6	0	2	0	-430
cycle	1	5	6	0	2	0	-340
cycle	0	6	6	0	2	0	-360
cycle	5	0	7	0	2	0	-300
cycle	4	1	7	0	2	0	-210
cycle	3	2	7	0	2	0	-60
cycle	2	3	7	0	2	0	-140
cycle	1	4	7	0	2	0	80
cycle	0	5	7	0	2	0	70
cycle	4	0	8	0	2	0	-210
cycle	3	1	8	0	2	0	-150
cycle	2	2	8	0	2	0	-75
cycle	1	3	8	0	2	0	-90
cycle	0	4	8	0	2	0	40
cycle	3	0	9	0	2	0	-180
cycle	2	1	9	0	2	0	-150
cycle	1	2	9	0	2	0	-150
cycle	0	3	9	0	2	0	-180
cycle	0	2	10	0	2	0	15
cycle	0	0	12	0	2	0	-30
cycle	7	4	0	0	3	0	-60
cycle	6	5	0	0	3	0	-180
cycle	5	6	0	0	3	0	-140
cycle	4	7	0	0	3	0	-220
cycle	3	8	0	0	3	0	-280
cycle	0	11	0	0	3	0	-80
cycle	8	2	1	0	3	0	-70
cycle	7	3	1	0	3	0	140
cycle	6	4	1	0	3	0	-60
cycle	5	5	1	0	3	0	-380
cycle	4	6	1	0	3	0	-40
cycle	3	7	1	0	3	0	-300
cycle	2	8	1	0	3	0	-370
cycle	8	1	2	0	3	0	-70
cycle	7	2	2	0	3	0	-530
cycle	6	3	2	0	3	0	-610
cycle	5	4	2	0	3	0	-1110
cycle	4	5	2	0	3	0	-1770
cycle	3	6	2	0	3	0	-600
cycle	2	7	2	0	3	0	-430
cycle	1	8	2	0	3	0	-350
cycle	0	9	2	0	3	0	50
cycle	7	1	3	0	3	0	140
cycle	6	2	3	0	3	0	-610
cycle	5	3	3	0	3	0	240
cycle	4	4	3	0	3	0	-50
cycle	3	5	3	0	3	0	-1180
cycle	2	6	3	0	3	0	-30
cycle	1	7	3	0	3	0	-200
cycle	0	8	3	0	3	0	-250
cycle	7	0	4	0	3	0	-60
cycle	6	1	4	0	3	0	-60
cycle	5	2	4	0	3	0	-1110
cycle	4	3	4	0	3	0	-50
cycle	3	4	4	0	3	0	-380
cycle	2	5	4	0	3	0	-1070
cycle	1	6	4	0	3	0	-160
cycle	0	7	4	0	3	0	-70
cycle	6	0	5	0	3	0	-180
cycle	5	1	5	0	3	0	-380
cycle	4	2	5	0	3	0	-1770
cycle	3	3	5	0	3	0	-1180
cycle	2	4	5	0	3	0	-1070
cycle	1	5	5	0	3	0	-380
cycle	0	6	5	0	3	0	-20
cycle	5	0	6	0	3	0	-140
cycle	4	1	6	0	3	0	-40
cycle	3	2	6	0	3	0	-600
cycle	2	3	6	0	3	0	-30
cycle	1	4	6	0	3	0	-160
cycle	0	5	6	0	3	0	-20
cycle	4	0	7	0	3	0	-220
cycle	3	1	7	0	3	0	-300
cycle	2	2	7	0	3	0	-430
cycle	1	3	7	0	3	0	-200
cycle	0	4	7	0	3	0	-70
cycle	3	0	8	0	3	0	-280
cycle	2	1	8	0	3	0	-370
cycle	1	2	8	0	3	0	-350
cycle	0	3	8	0	3	0	-250
cycle	0	2	9	0	3	0	50
cycle	0	0	11	0	3	0	-80
cycle	10	0	0	0	4	0	55
cycle	7	3	0	0	4	0	160
cycle	6	4	0	0	4	0	-95
cycle	5	5	0	0	4	0	-20
cycle	4	6	0	0	4	0	-100
cycle	3	7	0	0	4	0	-480
cycle	0	10	0	0	4	0	-200
cycle	7	2	1	0	4	0	-350
cycle	6	3	1	0	4	0	-520
cycle	5	4	1	0	4	0	-830
cycle	4	5	1	0	4	0	-570
cycle	3	6	1	0	4	0	-610
cycle	2	7	1	0	4	0	-860
cycle	7	1	2	0	4	0	-350
cycle	6	2	2	0	4	0	260
cycle	5	3	2	0	4	0	140
cycle	4	4	2	0	4	0	-1615
cycle	3	5	2	0	4	0	-310
cycle	2	6	2	0	4	0	-375
cycle	1	7	2	0	4	0	-850
cycle	0	8	2	0	4	0	100
cycle	7	0	3	0	4	0	160
cycle	6	1	3	0	4	0	-520
cycle	5	2	3	0	4	0	140
cycle	4	3	3	0	4	0	1020
cycle	3	4	3	0	4	0	-1580
cycle	2	5	3	0	4	0	-340
cycle	1	6	3	0	4	0	-350
cycle	0	7	3	0	4	0	-450
cycle	6	0	4	0	4	0	-95
cycle	5	1	4	0	4	0	-830
cycle	4	2	4	0	4	0	-1615
cycle	3	3	4	0	4	0	-1580
cycle	2	4	4	0	4	0	-1880
cycle	1	5	4	0	4	0	-420
cycle	0	6	4	0	4	0	-180
cycle	5	0	5	0	4	0	-20
cycle	4	1	5	0	4	0	-570
cycle	3	2	5	0	4	0	-310
cycle	2	3	5	0	4	0	-340
cycle	1	4	5	0	4	0	-420
cycle	0	5	5	0	4	0	120
cycle	4	0	6	0	4	0	-100
cycle	3	1	6	0	4	0	-610
cycle	2	2	6	0	4	0	-375
cycle	1	3	6	0	4	0	-350
cycle	0	4	6	0	4	0	-180
cycle	3	0	7	0	4	0	-480
cycle	2	1	7	0	4	0	-860
cycle	1	2	7	0	4	0	-850
cycle	0	3	7	0	4	0	-450
cycle	0	2	8	0	4	0	100
cycle	0	0	10	0	4	0	-200
cycle	9	0	0	0	5	0	-240
cycle	6	3	0	0	5	0	-720
cycle	5	4	0	0	5	0	-200
cycle	4	5	0	0	5	0	-220
cycle	3	6	0	0	5	0	-940
cycle	0	9	0	0	5	0	-480
cycle	6	2	1	0	5	0	320
cycle	5	3	1	0	5	0	-600
cycle	4	4	1	0	5	0	-150
cycle	3	5	1	0	5	0	-300
cycle	2	6	1	0	5	0	-1360
cycle	6	1	2	0	5	0	320
cycle	5	2	2	0	5	0	180
cycle	4	3	2	0	5	0	-750
cycle	3	4	2	0	5	0	180
cycle	2	5	2	0	5	0	-410
cycle	1	6	2	0	5	0	-1270
cycle	0	7	2	0	5	0	190
cycle	6	0	3	0	5	0	-720
cycle	5	1	3	0	5	0	-600
cycle	4	2	3	0	5	0	-750
cycle	3	3	3	0	5	0	-2760
cycle	2	4	3	0	5	0	-720
cycle	1	5	3	0	5	0	-780
cycle	0	6	3	0	5	0	-860
cycle	5	0	4	0	5	0	-200
cycle	4	1	4	0	5	0	-150
cycle	3	2	4	0	5	0	180
cycle	2	3	4	0	5	0	-720
cycle	1	4	4	0	5	0	40
cycle	0	5	4	0	5	0	-70
cycle	4	0	5	0	5	0	-220
cycle	3	1	5	0	5	0	-300
cycle	2	2	5	0	5	0	-410
cycle	1	3	5	0	5	0	-780
cycle	0	4	5	0	5	0	-70
cycle	3	0	6	0	5	0	-940
cycle	2	1	6	0	5	0	-1360
cycle	1	2	6	0	5	0	-1270
cycle	0	3	6	0	5	0	-860
cycle	0	2	7	0	5	0	190
cycle	0	0	9	0	5	0	-480
cycle	4	4	0	0	6	0	-35
cycle	3	5	0	0	6	0	-680
cycle	0	8	0	0	6	0	-735
cycle	5	2	1	0	6	0	-170
cycle	4	3	1	0	6	0	110
cycle	3	4	1	0	6	0	-130
cycle	2	5	1	0	6	0	-1120
cycle	5	1	2	0	6	0	-170
cycle	4	2	2	0	6	0	-625
cycle	3	3	2	0	6	0	-490
cycle	2	4	2	0	6	0	-635
cycle	1	5	2	0	6	0	-930
cycle	0	6	2	0	6	0	250
cycle	4	1	3	0	6	0	110
cycle	3	2	3	0	6	0	-490
cycle	2	3	3	0	6	0	-200
cycle	1	4	3	0	6	0	-570
cycle	0	5	3	0	6	0	-530
cycle	4	0	4	0	6	0	-35
cycle	3	1	4	0	6	0	-130
cycle	2	2	4	0	6	0	-635
cycle	1	3	4	0	6	0	-570
cycle	0	4	4	0	6	0	-350
cycle	3	0	5	0	6	0	-680
cycle	2	1	5	0	6	0	-1120
cycle	1	2	5	0	6	0	-930
cycle	0	3	5	0	6	0	-530
cycle	0	2	6	0	6	0	250
cycle	0	0	8	0	6	0	-735
cycle	7	0	0	0	7	0	200
cycle	4	3	0	0	7	0	160
cycle	3	4	0	0	7	0	-540
cycle	0	7	0	0	7	0	-840
cycle	4	2	1	0	7	0	-320
cycle	3	3	1	0	7	0	-60
cycle	2	4	1	0	7	0	-660
cycle	4	1	2	0	7	0	-320
cycle	3	2	2	0	7	0	-310
cycle	2	3	2	0	7	0	-60
cycle	1	4	2	0	7	0	-570
cycle	0	5	2	0	7	0	190
cycle	4	0	3	0	7	0	160
cycle	3	1	3	0	7	0	-60
cycle	2	2	3	0	7	0	-60
cycle	1	3	3	0	7	0	-340
cycle	0	4	3	0	7	0	-460
cycle	3	0	4	0	7	0	-540
cycle	2	1	4	0	7	0	-660
cycle	1	2	4	0	7	0	-570
cycle	0	3	4	0	7	0	-460
cycle	0	2	5	0	7	0	190
cycle	0	0	7	0	7	0	-840
cycle	6	0	0	0	8	0	-360
cycle	3	3	0	0	8	0	-540
cycle	0	6	0	0	8	0	-720
cycle	3	2	1	0	8	0	90
cycle	2	3	1	0	8	0	-390
cycle	3	1	2	0	8	0	90
cycle	2	2	2	0	8	0	25
cycle	1	3	2	0	8	0	-350
cycle	0	4	2	0	8	0	100
cycle	3	0	3	0	8	0	-540
cycle	2	1	3	0	8	0	-390
cycle	1	2	3	0	8	0	-350
cycle	0	3	3	0	8	0	-480
cycle	0	2	4	0	8	0	100
cycle	0	0	6	0	8	0	-720
cycle	0	5	0	0	9	0	-400
cycle	2	2	1	0	9	0	-100
cycle	2	1	2	0	9	0	-100
cycle	1	2	2	0	9	0	-60
cycle	0	3	2	0	9	0	50
cycle	0	2	3	0	9	0	50
cycle	0	0	5	0	9	0	-400
cycle	4	0	0	0	10	0	55
cycle	0	4	0	0	10	0	-220
cycle	0	2	2	0	10	0	15
cycle	0	0	4	0	10	0	-220
cycle	3	0	0	0	11	0	-120
cycle	0	3	0	0	11	0	-120
cycle	0	0	3	0	11	0	-120
cycle	0	0	0	0	14	0	-15
cycle	10	2	1	0	0	1	30
cycle	9	3	1	0	0	1	100
cycle	8	4	1	0	0	1	200
cycle	7	5	1	0	0	1	380
cycle	6	6	1	0	0	1	500
cycle	5	7	1	0	0	1	380
cycle	4	8	1	0	0	1	200
cycle	3	9	1	0	0	1	100
cycle	2	10	1	0	0	1	30
cycle	10	1	2	0	0	1	30
cycle	9	2	2	0	0	1	-90
cycle	8	3	2	0	0	1	-50
cycle	7	4	2	0	0	1	60
cycle	6	5	2	0	0	1	-170
cycle	4	7	2	0	0	1	190
cycle	1	10	2	0	0	1	30
cycle	9	1	3	0	0	1	100
cycle	8	2	3	0	0	1	-50
cycle	6	4	3	0	0	1	410
cycle	5	5	3	0	0	1	160
cycle	4	6	3	0	0	1	40
cycle	3	7	3	0	0	1	240
cycle	2	8	3	0	0	1	100
cycle	8	1	4	0	0	1	200
cycle	7	2	4	0	0	1	60
cycle	6	3	4	0	0	1	410
cycle	5	4	4	0	0	1	770
cycle	4	5	4	0	0	1	500
cycle	3	6	4	0	0	1	360
cycle	2	7	4	0	0	1	200
cycle	1	8	4	0	0	1	80
cycle	7	1	5	0	0	1	380
cycle	6	2	5	0	0	1	-170
cycle	5	3	5	0	0	1	160
cycle	4	4	5	0	0	1	500
cycle	3	5	5	0	0	1	-280
cycle	1	7	5	0	0	1	140
cycle	6	1	6	0	0	1	500
cycle	4	3	6	0	0	1	40
cycle	3	4	6	0	0	1	360
cycle	1	6	6	0	0	1	-120
cycle	5	1	7	0	0	1	380
cycle	4	2	7	0	0	1	190
cycle	3	3	7	0	0	1	240
cycle	2	4	7	0	0	1	200
cycle	1	5	7	0	0	1	140
cycle	4	1	8	0	0	1	200
cycle	2	3	8	0	0	1	100
cycle	1	4	8	0	0	1	80
cycle	3	1	9	0	0	1	100
cycle	2	1	10	0	0	1	30
cycle	1	2	10	0	0	1	30
cycle	11	0	0	0	2	1	80
cycle	8	3	0	0	2	1	280
cycle	7	4	0	0	2	1	220
cycle	6	5	0	0	2	1	140
cycle	5	6	0	0	2	1	180
cycle	4	7	0	0	2	1	60
cycle	8	2	1	0	2	1	-270
cycle	7	3	1	0	2	1	-300
cycle	6	4	1	0	2	1	-160
cycle	5	5	1	0	2	1	-460
cycle	4	6	1	0	2	1	-290
cycle	3	7	1	0	2	1	-20
cycle	2	8	1	0	2	1	-90
cycle	0	10	1	0	2	1	30
cycle	8	1	2	0	2	1	-270
cycle	7	2	2	0	2	1	750
cycle	6	3	2	0	2	1	290
cycle	5	4	2	0	2	1	-130
cycle	4	5	2	0	2	1	110
cycle	3	6	2	0	2	1	-40
cycle	2	7	2	0	2	1	210
cycle	1	8	2	0	2	1	-150
cycle	0	9	2	0	2	1	-150
cycle	8	0	3	0	2	1	280
cycle	7	1	3	0	2	1	-300
cycle	6	2	3	0	2	1	290
cycle	5	3	3	0	2	1	1680
cycle	4	4	3	0	2	1	60
cycle	3	5	3	0	2	1	-260
cycle	2	6	3	0	2	1	1050
cycle	1	7	3	0	2	1	440
cycle	0	8	3	0	2	1	10
cycle	7	0	4	0	2	1	220
cycle	6	1	4	0	2	1	-160
cycle	5	2	4	0	2	1	-130
cycle	4	3	4	0	2	1	60
cycle	3	4	4	0	2	1	760
cycle	2	5	4	0	2	1	-990
cycle	1	6	4	0	2	1	220
cycle	0	7	4	0	2	1	280
cycle	6	0	5	0	2	1	140
cycle	5	1	5	0	2	1	-460
cycle	4	2	5	0	2	1	110
cycle	3	3	5	0	2	1	-260
cycle	2	4	5	0	2	1	-990
cycle	1	5	5	0	2	1	-1220
cycle	0	6	5	0	2	1	-340
cycle	5	0	6	0	2	1	180
cycle	4	1	6	0	2	1	-290
cycle	3	2	6	0	2	1	-40
cycle	2	3	6	0	2	1	1050
cycle	1	4	6	0	2	1	220
cycle	0	5	6	0	2	1	-340
cycle	4	0	7	0	2	1	60
cycle	3	1	7	0	2	1	-20
cycle	2	2	7	0	2	1	210
cycle	1	3	7	0	2	1	440
cycle	0	4	7	0	2	1	280
cycle	2	1	8	0	2	1	-90
cycle	1	2	8	0	2	1	-150
cycle	0	3	8	0	2	1	10
cycle	0	2	9	0	2	1	-150
cycle	0	1	10	0	2	1	30
cycle	10	0	0	0	3	1	-220
cycle	7	3	0	0	3	1	-640
cycle	6	4	0	0	3	1	-360
cycle	5	5	0	0	3	1	-200
cycle	4	6	0	0	3	1	-340
cycle	3	7	0	0	3	1	-80
cycle	7	2	1	0	3	1	900
cycle	6	3	1	0	3	1	360
cycle	5	4	1	0	3	1	320
cycle	4	5	1	0	3	1	560
cycle	3	6	1	0	3	1	-20
cycle	2	7	1	0	3	1	-80
cycle	1	8	1	0	3	1	60
cycle	0	9	1	0	3	1	100
cycle	7	1	2	0	3	1	900
cycle	6	2	2	0	3	1	-820
cycle	5	3	2	0	3	1	-200
cycle	4	4	2	0	3	1	1220
cycle	3	5	2	0	3	1	360
cycle	2	6	2	0	3	1	600
cycle	1	7	2	0	3	1	-100
cycle	0	8	2	0	3	1	-350
cycle	7	0	3	0	3	1	-640
cycle	6	1	3	0	3	1	360
cycle	5	2	3	0	3	1	-200
cycle	4	3	3	0	3	1	-3420
cycle	3	4	3	0	3	1	200
cycle	2	5	3	0	3	1	400
cycle	1	6	3	0	3	1	100
cycle	0	7	3	0	3	1	40
cycle	6	0	4	0	3	1	-360
cycle	5	1	4	0	3	1	320
cycle	4	2	4	0	3	1	1220
cycle	3	3	4	0	3	1	200
cycle	2	4	4	0	3	1	-1200
cycle	1	5	4	0	3	1	-140
cycle	0	6	4	0	3	1	200
cycle	5	0	5	0	3	1	-200
cycle	4	1	5	0	3	1	560
cycle	3	2	5	0	3	1	360
cycle	2	3	5	0	3	1	400
cycle	1	4	5	0	3	1	-140
cycle	0	5	5	0	3	1	-660
cycle	4	0	6	0	3	1	-340
cycle	3	1	6	0	3	1	-20
cycle	2	2	6	0	3	1	600
cycle	1	3	6	0	3	1	100
cycle	0	4	6	0	3	1	200
cycle	3	0	7	0	3	1	-80
cycle	2	1	7	0	3	1	-80
cycle	1	2	7	0	3	1	-100
cycle	0	3	7	0	3	1	40
cycle	1	1	8	0	3	1	60
cycle	0	2	8	0	3	1	-350
cycle	0	1	9	0	3	1	100
cycle	5	4	0	0	4	1	40
cycle	4	5	0	0	4	1	-240
cycle	3	6	0	0	4	1	-40
cycle	2	7	0	0	4	1	120
cycle	6	2	1	0	4	1	60
cycle	5	3	1	0	4	1	360
cycle	4	4	1	0	4	1	70
cycle	3	5	1	0	4	1	180
cycle	2	6	1	0	4	1	-270
cycle	1	7	1	0	4	1	180
cycle	0	8	1	0	4	1	200
cycle	6	1	2	0	4	1	60
cycle	5	2	2	0	4	1	70
cycle	4	3	2	0	4	1	-10
cycle	3	4	2	0	4	1	310
cycle	2	5	2	0	4	1	780
cycle	1	6	2	0	4	1	-750
cycle	0	7	2	0	4	1	-660
cycle	5	1	3	0	4	1	360
cycle	4	2	3	0	4	1	-10
cycle	3	3	3	0	4	1	-540
cycle	2	4	3	0	4	1	-630
cycle	1	5	3	0	4	1	120
cycle	0	6	3	0	4	1	-310
cycle	5	0	4	0	4	1	40
cycle	4	1	4	0	4	1	70
cycle	3	2	4	0	4	1	310
cycle	2	3	4	0	4	1	-630
cycle	1	4	4	0	4	1	90
cycle	0	5	4	0	4	1	80
cycle	4	0	5	0	4	1	-240
cycle	3	1	5	0	4	1	180
cycle	2	2	5	0	4	1	780
cycle	1	3	5	0	4	1	120
cycle	0	4	5	0	4	1	80
cycle	3	0	6	0	4	1	-40
cycle	2	1	6	0	4	1	-270
cycle	1	2	6	0	4	1	-750
cycle	0	3	6	0	4	1	-310
cycle	2	0	7	0	4	1	120
cycle	1	1	7	0	4	1	180
cycle	0	2	7	0	4	1	-660
cycle	0	1	8	0	4	1	200
cycle	8	0	0	0	5	1	1020
cycle	5	3	0	0	5	1	1160
cycle	4	4	0	0	5	1	-390
cycle	2	6	0	0	5	1	240
cycle	5	2	1	0	5	1	-1920
cycle	4	3	1	0	5	1	480
cycle	3	4	1	0	5	1	80
cycle	2	5	1	0	5	1	-820
cycle	1	6	1	0	5	1	280
cycle	0	7	1	0	5	1	380
cycle	5	1	2	0	5	1	-1920
cycle	4	2	2	0	5	1	-590
cycle	3	3	2	0	5	1	460
cycle	2	4	2	0	5	1	-160
cycle	1	5	2	0	5	1	-1840
cycle	0	6	2	0	5	1	-1270
cycle	5	0	3	0	5	1	1160
cycle	4	1	3	0	5	1	480
cycle	3	2	3	0	5	1	460
cycle	2	3	3	0	5	1	2820
cycle	1	4	3	0	5	1	1020
cycle	0	5	3	0	5	1	-620
cycle	4	0	4	0	5	1	-390
cycle	3	1	4	0	5	1	80
cycle	2	2	4	0	5	1	-160
cycle	1	3	4	0	5	1	1020
cycle	0	4	4	0	5	1	810
cycle	2	1	5	0	5	1	-820
cycle	1	2	5	0	5	1	-1840
cycle	0	3	5	0	5	1	-620
cycle	2	0	6	0	5	1	240
cycle	1	1	6	0	5	1	280
cycle	0	2	6	0	5	1	-1270
cycle	0	1	7	0	5	1	380
cycle	7	0	0	0	6	1	-1400
cycle	4	3	0	0	6	1	-1120
cycle	3	4	0	0	6	1	-80
cycle	2	5	0	0	6	1	200
cycle	4	2	1	0	6	1	1660
cycle	3	3	1	0	6	1	-180
cycle	2	4	1	0	6	1	-480
cycle	1	5	1	0	6	1	420
cycle	0	6	1	0	6	1	500
cycle	4	1	2	0	6	1	1660
cycle	3	2	2	0	6	1	390
cycle	2	3	2	0	6	1	360
cycle	1	4	2	0	6	1	-850
cycle	0	5	2	0	6	1	-1100
cycle	4	0	3	0	6	1	-1120
cycle	3	1	3	0	6	1	-180
cycle	2	2	3	0	6	1	360
cycle	1	3	3	0	6	1	-400
cycle	0	4	3	0	6	1	-160
cycle	3	0	4	0	6	1	-80
cycle	2	1	4	0	6	1	-480
cycle	1	2	4	0	6	1	-850
cycle	0	3	4	0	6	1	-160
cycle	2	0	5	0	6	1	200
cycle	1	1	5	0	6	1	420
cycle	0	2	5	0	6	1	-1100
cycle	0	1	6	0	6	1	500
cycle	2	4	0	0	7	1	280
cycle	3	2	1	0	7	1	180
cycle	2	3	1	0	7	1	-240
cycle	1	4	1	0	7	1	280
cycle	0	5	1	0	7	1	380
cycle	3	1	2	0	7	1	180
cycle	2	2	2	0	7	1	820
cycle	1	3	2	0	7	1	-520
cycle	0	4	2	0	7	1	-510
cycle	2	1	3	0	7	1	-240
cycle	1	2	3	0	7	1	-520
cycle	0	3	3	0	7	1	-340
cycle	2	0	4	0	7	1	280
cycle	1	1	4	0	7	1	280
cycle	0	2	4	0	7	1	-510
cycle	0	1	5	0	7	1	380
cycle	5	0	0	0	8	1	1020
cycle	2	3	0	0	8	1	280
cycle	2	2	1	0	8	1	-450
cycle	1	3	1	0	8	1	120
cycle	0	4	1	0	8	1	200
cycle	2	1	2	0	8	1	-450
cycle	1	2	2	0	8	1	-760
cycle	0	3	2	0	8	1	-400
cycle	2	0	3	0	8	1	280
cycle	1	1	3	0	8	1	120
cycle	0	2	3	0	8	1	-400
cycle	0	1	4	0	8	1	200
cycle	4	0	0	0	9	1	-550
cycle	1	2	1	0	9	1	100
cycle	0	3	1	0	9	1	100
cycle	1	1	2	0	9	1	100
cycle	0	2	2	0	9	1	-150
cycle	0	1	3	0	9	1	100
cycle	0	2	1	0	10	1	30
cycle	0	1	2	0	10	1	30
cycle	2	0	0	0	11	1	80
cycle	12	0	0	0	0	2	30
cycle	9	3	0	0	0	2	180
cycle	8	4	0	0	0	2	210
cycle	7	5	0	0	0	2	300
cycle	6	6	0	0	0	2	480
cycle	5	7	0	0	0	2	300
cycle	4	8	0	0	0	2	210
cycle	3	9	0	0	0	2	180
cycle	0	12	0	0	0	2	30
cycle	9	2	1	0	0	2	-50
cycle	8	3	1	0	0	2	30
cycle	7	4	1	0	0	2	10
cycle	6	5	1	0	0	2	90
cycle	5	6	1	0	0	2	370
cycle	4	7	1	0	0	2	210
cycle	3	8	1	0	0	2	150
cycle	2	9	1	0	0	2	150
cycle	9	1	2	0	0	2	-50
cycle	8	2	2	0	0	2	125
cycle	7	3	2	0	0	2	220
cycle	6	4	2	0	0	2	-95
cycle	5	5	2	0	0	2	320
cycle	4	6	2	0	0	2	610
cycle	3	7	2	0	0	2	60
cycle	2	8	2	0	0	2	75
cycle	1	9	2	0	0	2	150
cycle	0	10	2	0	0	2	-15
cycle	9	0	3	0	0	2	180
cycle	8	1	3	0	0	2	30
cycle	7	2	3	0	0	2	220
cycle	6	3	3	0	0	2	1570
cycle	5	4	3	0	0	2	810
cycle	4	5	3	0	0	2	1050
cycle	3	6	3	0	0	2	1510
cycle	2	7	3	0	0	2	140
cycle	1	8	3	0	0	2	90
cycle	0	9	3	0	0	2	180
cycle	8	0	4	0	0	2	210
cycle	7	1	4	0	0	2	10
cycle	6	2	4	0	0	2	-95
cycle	5	3	4	0	0	2	810
cycle	4	4	4	0	0	2	-205
cycle	3	5	4	0	0	2	-250
cycle	2	6	4	0	0	2	430
cycle	1	7	4	0	0	2	-80
cycle	0	8	4	0	0	2	-40
cycle	7	0	5	0	0	2	300
cycle	6	1	5	0	0	2	90
cycle	5	2	5	0	0	2	320
cycle	4	3	5	0	0	2	1050
cycle	3	4	5	0	0	2	-250
cycle	2	5	5	0	0	2	190
cycle	1	6	5	0	0	2	340
cycle	0	7	5	0	0	2	-70
cycle	6	0	6	0	0	2	480
cycle	5	1	6	0	0	2	370
cycle	4	2	6	0	0	2	610
cycle	3	3	6	0	0	2	1510
cycle	2	4	6	0	0	2	430
cycle	1	5	6	0	0	2	340
cycle	0	6	6	0	0	2	360
cycle	5	0	7	0	0	2	300
cycle	4	1	7	0	0	2	210
cycle	3	2	7	0	0	2	60
cycle	2	3	7	0	0	2	140
cycle	1	4	7	0	0	2	-80
cycle	0	5	7	0	0	2	-70
cycle	4	0	8	0	0	2	210
cycle	3	1	8	0	0	2	150
cycle	2	2	8	0	0	2	75
cycle	1	3	8	0	0	2	90
cycle	0	4	8	0	0	2	-40
cycle	3	0	9	0	0	2	180
cycle	2	1	9	0	0	2	150
cycle	1	2	9	0	0	2	150
cycle	0	3	9	0	0	2	180
cycle	0	2	10	0	0	2	-15
cycle	0	0	12	0	0	2	30
cycle	11	0	0	0	1	2	-80
cycle	8	3	0	0	1	2	-280
cycle	7	4	0	0	1	2	-220
cycle	6	5	0	0	1	2	-140
cycle	5	6	0	0	1	2	-180
cycle	4	7	0	0	1	2	-60
cycle	8	2	1	0	1	2	270
cycle	7	3	1	0	1	2	300
cycle	6	4	1	0	1	2	160
cycle	5	5	1	0	1	2	460
cycle	4	6	1	0	1	2	290
cycle	3	7	1	0	1	2	20
cycle	2	8	1	0	1	2	90
cycle	0	10	1	0	1	2	-30
cycle	8	1	2	0	1	2	270
cycle	7	2	2	0	1	2	-750
cycle	6	3	2	0	1	2	-290
cycle	5	4	2	0	1	2	130
cycle	4	5	2	0	1	2	-110
cycle	3	6	2	0	1	2	40
cycle	2	7	2	0	1	2	-210
cycle	1	8	2	0	1	2	150
cycle	0	9	2	0	1	2	150
cycle	8	0	3	0	1	2	-280
cycle	7	1	3	0	1	2	300
cycle	6	2	3	0	1	2	-290
cycle	5	3	3	0	1	2	-1680
cycle	4	4	3	0	1	2	-60
cycle	3	5	3	0	1	2	260
cycle	2	6	3	0	1	2	-1050
cycle	1	7	3	0	1	2	-440
